url,dataset_source,having_ip_address,url_length,url_length_score,shortening_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,ssl_state,domain_registration_length,favicon,port,https_token,request_url_ratio,url_of_anchor_ratio,links_in_tags_ratio,sfh_external,submitting_to_email,abnormal_url,redirect_count,on_mouseover,right_click_disabled,popup_window,iframe_hidden,age_of_domain,dns_record,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,dom_node_count,dom_max_depth,graph_avg_degree,label
http://debmell.org/wp-content/themes/debmell/mris/active.htm,duygujones/website-phishing-detection-ml-project,0.0,60.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6537660705991392,0.7052560386471395,0.5678531954349677,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.02298108489411301,0.14118133386533166,0.0,2.0,1.0,92.0,5.0,1.327696643381173,1
http://baraitalihs.edu.bd/wp-includes/ii/uu.htm,sindhi586/phishing-domain-detection-project,0.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6051949265940693,0.9544092347433082,0.40913768246800036,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25625000995839187,0.053448781912532266,0.0,1.0,1.0,68.0,3.0,2.0515603695973494,1
http://manta.com/c/mm34xqg/j-l-wilkinson-jr-high-school,waawerufidelis/website-phishing,0.0,55.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10504943428494333,0.04214115252070791,0.17168819456450962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7800331216258904,0.7884029192714461,1.0,96.0,0.0,223.0,13.0,3.5860546642625155,0
http://beautymeworld.com/login/Remax,kragg033/phishing-detection,0.0,36.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6721294267570386,0.7686446592398024,0.5603298323527841,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.18738272061974126,0.03225023303377988,0.0,0.0,1.0,39.0,5.0,2.080269969536482,1
http://plsearch.com/Pierre+Jo,waawerufidelis/website-phishing,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05571812570945782,0.1360124292103599,0.07204043426585995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7256778802735371,0.9045264545140052,1.0,71.0,0.0,346.0,13.0,3.3010958070355487,0
http://cbsnews.com/2100-501369_162-20123483.html,waawerufidelis/website-phishing,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17305472529493976,0.05117427448071016,0.12012432061085483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7547288245326882,0.8278453635031044,1.0,65.0,0.0,250.0,15.0,2.8671768684373187,0
http://craiggallivan.com/facte/41e6f9b346b1bd11266d355e8e83acc9/webscr.php?cmd=_login-run,waawerufidelis/website-phishing,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7000365375981159,0.8119417258619367,0.7508532920582786,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12806341086785708,0.0321040642503728,0.0,0.0,1.0,38.0,3.0,1.6399040623899137,1
http://calgaryherald.com/sports/Head+injuries+continue+Boulay/5239886/story.html,kragg033/phishing-detection,0.0,80.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20113048346643647,0.14237300175664047,0.22891789137859225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8520342108817579,0.6088972436961906,1.0,34.0,0.0,172.0,19.0,3.450451017565642,0
http://webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=f20ccb753b72188df245ef6a11fc18bdf20ccb753b72188df245ef6a11fc18bd,kragg033/phishing-detection,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9301599063648264,0.8463555840931651,0.588103562324394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.212283853422843,0.055347184836422585,1.0,2.0,1.0,99.0,5.0,2.075286330073131,1
http://onlineconversion.com/timezone.php,kragg033/phishing-detection,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2444682066317035,0.1431770086270259,0.07710457884072182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8329996699907007,0.6847128330713353,1.0,60.0,0.0,422.0,15.0,2.8888633771277132,0
http://tik.uninsuredamerica.com/?tuif=2672&amp;biw=Amaya.96nv103.406t2r7l4&amp;br_fl=5396&amp;q=w3jQMvXcJxbQFYbGMv3DSKNbNkjWHViPxo2G9MildZeqZGX_k7DDfF-qoV_cC&amp;ct=Amaya&amp;oq=gWRxfR8LbpTOwPliRGGeQFhmthbUV0V9K74h0OHmxDK1peAqxbfMwpBraKlJA&amp;yus=Amaya.90uu115.406o1y8k7,kragg033/phishing-detection,0.0,271.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.616342311289996,0.7071402228778139,0.537329856733515,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.19586472470444002,0.1661890030842925,0.0,1.0,1.0,79.0,5.0,1.4677106523731855,1
http://indodefense.com/signin/dropbox/,sindhi586/phishing-domain-detection-project,0.0,38.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5264219277904846,0.8519080448001783,0.8431184627021012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07036593637222456,0.14558105573288757,0.0,0.0,1.0,117.0,4.0,1.8935060932138228,1
http://aspconcrete.com.au/om/cham/i/g/connect_i.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;Email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,kragg033/phishing-detection,0.0,266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076645673750708,0.9066695913102463,0.48236143818199384,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12620963446659034,0.01288266103806366,0.0,2.0,1.0,64.0,3.0,1.9268318849608375,1
http://realhelpsout.com/wp-admin/includes/mailbox/index.php,waawerufidelis/website-phishing,0.0,59.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848019348973968,0.7308291291239224,0.4134333009591916,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18725079634621838,0.18981774439639046,0.0,2.0,1.0,44.0,4.0,1.2009193491454897,1
http://richartsculpture.com/wp-content/themes/foliotastic/alibaba.secure.html,sindhi586/phishing-domain-detection-project,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6168059336852847,0.8921336752294855,0.6945857181659716,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2073993997955297,0.0676160769461355,0.0,1.0,1.0,41.0,6.0,1.9415593226178054,1
http://nationofhiphop.net/rap-talk/90134-rapper-apache-dies.html,kragg033/phishing-detection,0.0,64.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1675157171161375,0.10516903147724921,0.061430173370749644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7723005351846401,0.8960131191277816,1.0,76.0,0.0,490.0,8.0,3.9856617538695147,0
http://blogs.kqed.org/newsfix/2010/11/22/thurgood-marshall-high-school/,kragg033/phishing-detection,0.0,71.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17626716479017301,0.022828531345962993,0.1833591323742072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8239081434417472,0.8721262971074623,1.0,26.0,0.0,326.0,11.0,4.3480941316539,0
"http://'ssl.allegro.cgm5.com/.,/fnd/authentication/response_type_code_client_id_tb5SFf3cRxEyspDN/enter_login.html'",sindhi586/phishing-domain-detection-project,0.0,114.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.7568272117368249,0.744856967902808,0.5899696981494171,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2569703075713762,0.0002670672192254697,1.0,0.0,1.0,107.0,4.0,1.6021758245352595,1
http://pbs.org/pov/thirst/film_description.php,sindhi586/phishing-domain-detection-project,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2915625609450553,0.0851102720241784,0.13592864204751398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9463423288449196,0.913542810772151,1.0,58.0,0.0,553.0,11.0,3.1883392906746133,0
http://patrickcrusade.org/LOCKDOWNS_UP.html,sindhi586/phishing-domain-detection-project,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06617046111120069,0.15085169517204658,0.2697257254628194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7306064284469006,0.7679533998777838,1.0,80.0,0.0,262.0,9.0,3.4177579635357724,0
http://ef.medlu.com/index.php?xXmNd7GYKhvIDoQ=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weOYQhE_JWQHbQ73lz8yrAcd88vlR-L6zdWxOkbUl4VtRgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTF2m-bN8_w5,duygujones/website-phishing-detection-ml-project,0.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6027883055743711,0.7607454895718698,0.6786725323582334,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03427000675265496,0.028179927614625223,1.0,1.0,1.0,50.0,5.0,1.9105095801289518,1
http://conmeagher.ie/,duygujones/website-phishing-detection-ml-project,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.27872200539530617,0.19378785456470954,0.16267443578138202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.994166177393712,0.917949850607154,1.0,34.0,0.0,463.0,18.0,3.559427611095808,0
http://trance2life.com/foro/js/chaseonline-chase-com.html,waawerufidelis/website-phishing,0.0,57.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123285410271754,0.8362585632456068,0.7833631682262627,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28098664079640295,0.03264705359751761,0.0,0.0,1.0,35.0,4.0,2.027457972918582,1
http://animabook.grupormhx.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,waawerufidelis/website-phishing,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685127886165443,0.8628108076111741,0.5175198667697387,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2545509007966687,0.0454493245561461,0.0,1.0,1.0,102.0,6.0,1.4414395860111142,1
http://www.alistapart.com/stories/xhtml/,sindhi586/phishing-domain-detection-project,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2897082800187456,0.23067193912563655,0.05472593155009743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.945925942189362,0.6896113436031585,1.0,28.0,0.0,430.0,18.0,3.9518118338560355,0
http://gam-e20.it/s3tdhb,waawerufidelis/website-phishing,0.0,24.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6540444299666428,0.9301661618872672,0.823090775430991,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.14130964429960424,0.10313083120972993,1.0,0.0,1.0,40.0,4.0,2.016762580526726,1
http://taylorsadp.edu.my/components/Blackboard.htm,duygujones/website-phishing-detection-ml-project,0.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7326278493510234,0.8125318673052141,0.7358839802281812,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04834910636884832,0.08525618125090698,0.0,1.0,1.0,64.0,3.0,1.3219127534183126,1
http://elagora.org/admin/ND/Eruku/nD,sindhi586/phishing-domain-detection-project,0.0,36.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5013068933130201,0.7770333160551429,0.5146634303490483,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25504179138175015,0.06023477152399064,0.0,1.0,1.0,76.0,6.0,1.455462895693883,1
http://urbanvillageonline.com/,waawerufidelis/website-phishing,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18334309871755416,0.024170025548493297,0.05962844248283132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8882781168229545,0.8893075257828537,1.0,18.0,0.0,409.0,18.0,2.93271507173758,0
http://free.ulohapp.info/?oq=CEh3h_PskJLFZaQWwjEKBegUzmYleA11F__2r2ETUm0KegsbX-BDfaQJ1z6I&amp;yus=Microsoft_Edge.74xf83.406n2w1x9&amp;br_fl=1117&amp;ct=Microsoft_Edge&amp;tuif=2964&amp;q=wH3QMvXcJwDJFYbGMvrETqNbNknQA0KPxpH2_drXdZqxKGni1-b5UUSk6F2&amp;biw=Microsoft_Edge.119kt58.406w6h9v6,sindhi586/phishing-domain-detection-project,0.0,287.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056734289903518,0.8134420507172154,0.7380420183418771,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07378905032423687,0.06993567184955347,0.0,1.0,1.0,36.0,5.0,1.427305726006668,1
http://fixya.com/support/t6479821-quiksilver_addictiv_tide_watch,duygujones/website-phishing-detection-ml-project,0.0,64.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.26583928240173554,0.24243021924896616,0.2370519554319686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7016868658814087,0.6538803041863824,1.0,77.0,0.0,454.0,15.0,3.8659257236954527,0
http://webapp4.asu.edu/directory/directorysearch?cn=Sidney+Bacon,duygujones/website-phishing-detection-ml-project,0.0,64.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2817768651863968,0.1834534805152116,0.2842113990711241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8979913013676033,0.6028430988351439,1.0,47.0,0.0,221.0,19.0,3.5927644267220598,0
http://espn.go.com/mens-college-basketball/team/stats/_/id/257/richmond-spiders,kragg033/phishing-detection,0.0,79.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16875898550512625,0.0202599721737226,0.2822570257575088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.708888688039563,0.9407342813642015,1.0,73.0,0.0,319.0,9.0,3.448595673565973,0
http://graphics.stanford.edu/papers/water-sg02/,sindhi586/phishing-domain-detection-project,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.22657276030595608,0.21971263144684244,0.2589314896642536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.718025499996568,0.7182519691339434,1.0,33.0,0.0,313.0,10.0,4.2894255062833,0
http://hosting1-fr.santrex.net/~letsbuyp/onlineaccess/RBI-OAC/jk/index.html,waawerufidelis/website-phishing,0.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099363247336489,0.9683199403892581,0.8716343917400773,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045922515905839865,0.03854696947942404,0.0,2.0,1.0,90.0,5.0,1.912498083041972,1
http://myiaiaonline.com/hy16wnx,sindhi586/phishing-domain-detection-project,0.0,31.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5822337916385634,0.6318817939533952,0.5242335012934085,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13365369560250817,0.12542437151446037,0.0,0.0,1.0,77.0,5.0,1.7628965952054794,1
http://morrismeikle.com/,waawerufidelis/website-phishing,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19057795806122696,0.1098493432808475,0.05373292419820226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9728476414665499,0.7033504577259226,1.0,26.0,0.0,420.0,18.0,3.647975338743374,0
http://en.wikipedia.org/wiki/Category:Grand_Rapids_%E2%80%93_Wyoming_metropolitan_area,waawerufidelis/website-phishing,0.0,86.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06003747796964885,0.1956217331540733,0.29092084730821227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.750815146030045,0.9891133482709913,1.0,49.0,0.0,496.0,12.0,3.978820554941312,0
http://xiao1.wang//qgm/expoeexp.html,sindhi586/phishing-domain-detection-project,0.0,36.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253363201728263,0.6818025403001796,0.8864571957184924,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06162024826996046,0.11745375232514682,0.0,2.0,1.0,81.0,4.0,1.3284613612753633,1
http://businessspectator.com.au/bs.nsf/Article/scoreboard-markets-euro-IMF-downgrade-bailout-Gree-pd20110921-LVSVV?OpenDocument,waawerufidelis/website-phishing,0.0,127.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13150151955599132,0.16056461390876686,0.1853443050406154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9527957434455736,0.6854368620181573,1.0,54.0,0.0,154.0,17.0,3.5557275615603787,0
http://www.spo-world.co.kr/js/index.htm?us.battle.net/login/en/?ref=gkjogdhus.battle.net/d3/en/index&amp;app=com-d3,kragg033/phishing-detection,0.0,115.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6777567074516256,0.8879674805048585,0.6298402472435816,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03715503668036935,0.12491487210157566,1.0,2.0,1.0,44.0,6.0,1.5697115857869224,1
http://pprune.org/rumours-news/449744-delta-a330-stall-buffet-incident-enroute-ams-3.html,waawerufidelis/website-phishing,0.0,89.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21480091966206477,0.14244344805719833,0.17853537345130743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7944903789103115,0.8382401494586251,1.0,56.0,0.0,398.0,10.0,3.882263865773652,0
http://veganvet.net/?p=339,duygujones/website-phishing-detection-ml-project,0.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391706501748629,0.6444139290245569,0.8929292202054688,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10014447351277121,0.1455412740121934,0.0,2.0,1.0,86.0,5.0,1.3861533995549475,1
http://osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas/,duygujones/website-phishing-detection-ml-project,0.0,54.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.905987353272204,0.7465782846019366,0.7895520936693233,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04853200691541097,0.07386418884233513,0.0,2.0,1.0,50.0,3.0,1.344310179514649,1
http://1c.webrise.ru/SothebyRealty/login.html,kragg033/phishing-detection,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.531168145885077,0.6537432837895529,0.8155836520358293,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1465361285321091,0.18749162511011916,1.0,0.0,1.0,105.0,6.0,1.3854563919986882,1
http://riverman.nl/remax.htm,kragg033/phishing-detection,0.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6633685736147976,0.906041531703845,0.7586464716474222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1383595522743371,0.13199626682691007,1.0,2.0,1.0,92.0,4.0,1.800053911953408,1
http://wsn.com/football/uefa-champions-league-odds/,duygujones/website-phishing-detection-ml-project,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11990952343158447,0.10166057245456112,0.05922470986218341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9647814446856687,0.9391426943198975,1.0,79.0,0.0,394.0,15.0,3.1157428134498013,0
http://podfeed.net/podcast/Youth+Radio+on+KQED-FM/5725,duygujones/website-phishing-detection-ml-project,0.0,54.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16511611559465766,0.17175794943501665,0.24386134906944118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9611633172703987,0.7824843017130423,1.0,34.0,0.0,402.0,15.0,3.1942089557122846,0
http://www.aermotorwindmills.com/aermotor_windmills.htm,sindhi586/phishing-domain-detection-project,0.0,55.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2695016610326742,0.09708916096295636,0.05110465842789262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7892069817959694,0.9244810163610625,1.0,86.0,0.0,470.0,14.0,4.252026005157745,0
http://imdb.com/name/nm0657105/,waawerufidelis/website-phishing,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15273801838841372,0.19664170703440265,0.09162023492622516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8411706137276025,0.808608470954321,1.0,41.0,0.0,179.0,13.0,3.280274903485097,0
http://laoag.china-consulate.org/eng/,waawerufidelis/website-phishing,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25515231979328956,0.03971879631847337,0.1070298464347557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.853195561399641,0.9399105337021477,1.0,88.0,0.0,448.0,14.0,3.654978727732883,0
http://music.yahoo.com/faun/,kragg033/phishing-detection,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12031790230477278,0.22176287002113346,0.15149431879598962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9876096848188631,0.6145156453481037,1.0,99.0,0.0,429.0,14.0,4.077845602879223,0
http://kclife.com/,duygujones/website-phishing-detection-ml-project,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2451466781591662,0.12298614204173582,0.09876543042569914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7978640571241994,0.9605876913577025,1.0,57.0,0.0,529.0,14.0,3.1567876853641303,0
http://code.cside.com/3rdpage/us/unicode/converter.html,kragg033/phishing-detection,0.0,55.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2771569780292193,0.031656150119858326,0.19925762965086918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8502187911281133,0.8564444110773353,1.0,53.0,0.0,405.0,8.0,3.7212675257402177,0
http://5thharvest.com/assets/icons/cdr/2/notice/,duygujones/website-phishing-detection-ml-project,0.0,48.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7812123179837357,0.6055950789073059,0.7740270345440581,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20482315188811231,0.1881434159278217,0.0,0.0,1.0,95.0,6.0,1.5241059439401035,1
http://obscuraantiques.com/,duygujones/website-phishing-detection-ml-project,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28147263843148745,0.22652794051330755,0.26631139267690057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7925171368004151,0.9387343119004021,1.0,69.0,0.0,547.0,14.0,3.2060023392834776,0
http://plato.stanford.edu/entries/turing-machine/,waawerufidelis/website-phishing,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2286302608606836,0.04284429100307815,0.27333726374059114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7599242222076797,0.7207718138901317,1.0,49.0,0.0,518.0,16.0,4.327780657904631,0
http://fanpop.com/spots/shemar-moore/images/1154803/title/shemar-moore-photo,kragg033/phishing-detection,0.0,76.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28852223466028487,0.21258524090908087,0.08610447020302393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9921925454501126,0.6866538884006286,1.0,74.0,0.0,415.0,11.0,3.0399442537320587,0
http://denizlideevdenevenakliyat.com/document/platform/file_doc.php?l=_jehfuq_vjoxjogydw_oxk0k0qwhtogydw_product-userid&amp;userid_jehjoxk0idw_joxk0idd&amp;userid,sindhi586/phishing-domain-detection-project,0.0,162.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6782886952926006,0.778418594259993,0.44177838421393284,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06291281705107597,0.12046898887230256,0.0,0.0,1.0,107.0,3.0,2.0137121091724284,1
http://umihaku000time.web.fc2.com/897fyDnv,duygujones/website-phishing-detection-ml-project,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9142411482961496,0.6045611503636193,0.6764074378591746,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23490006940416058,0.15003064588630252,0.0,1.0,1.0,51.0,4.0,1.6544203061251253,1
